sample_id,timestamp,orp_mV,ec_uScm,tds_mgL,turbidity_NTU,temp_C,pH,do_mgL,class
1644,2026-01-06 16:55:00,500.17,19.77,3.66,91.4,33.21,5.82,3.95,Warning
1052,2026-01-04 15:35:00,104.72,877.36,562.31,33.04,23.16,6.05,4.36,Caution
796,2026-01-03 18:15:00,88.41,38.51,22.21,26.52,23.71,8.7,9.72,Caution
646,2026-01-03 05:45:00,417.22,25.11,12.65,36.48,24.51,8.72,4.54,Caution
1013,2026-01-04 12:20:00,460.31,37.89,27.32,41.89,30.96,8.96,4.2,Caution
1977,2026-01-07 20:40:00,780.73,9.27,2.25,463.6,34.96,10.26,1.25,Severe
1598,2026-01-06 13:05:00,-18.49,1313.32,621.44,124.51,22.04,5.59,11.0,Warning
557,2026-01-02 22:20:00,397.97,155.96,78.19,22.73,25.83,6.8,7.63,Normal
682,2026-01-03 08:45:00,125.21,849.12,422.4,34.61,24.96,8.66,4.68,Caution
578,2026-01-03 00:05:00,235.09,360.39,167.3,5.22,28.24,7.04,5.21,Normal
1820,2026-01-07 07:35:00,869.89,3849.85,2031.58,425.92,36.56,5.39,0.64,Severe
1110,2026-01-04 20:25:00,116.71,23.1,3.88,28.75,31.66,8.9,9.16,Caution
1267,2026-01-05 09:30:00,499.31,32.39,18.45,47.57,31.43,6.18,4.42,Caution
1723,2026-01-06 23:30:00,516.25,1499.68,934.93,84.24,21.23,5.58,10.8,Warning
1863,2026-01-07 11:10:00,749.9,5.88,9.43,550.39,15.33,4.56,15.67,Severe
1184,2026-01-05 02:35:00,55.16,40.85,23.55,49.33,24.09,8.65,4.27,Caution
525,2026-01-02 19:40:00,262.34,101.07,46.0,14.62,28.5,6.9,6.43,Normal
1060,2026-01-04 16:15:00,117.5,570.09,324.67,26.43,31.28,8.51,4.52,Caution
541,2026-01-02 21:00:00,181.86,106.07,47.46,14.65,27.56,6.55,8.25,Normal
1679,2026-01-06 19:50:00,511.12,1101.96,547.62,56.29,20.96,9.23,2.97,Warning
1758,2026-01-07 02:25:00,567.75,1722.71,923.63,96.25,32.4,9.43,2.88,Warning
1924,2026-01-07 16:15:00,-178.62,5.72,0.0,409.63,36.44,4.73,15.29,Severe
96,2026-01-01 07:55:00,157.82,99.78,55.66,15.88,25.05,8.34,5.75,Normal
1021,2026-01-04 13:00:00,84.56,35.66,15.05,49.31,30.9,8.62,4.11,Caution
564,2026-01-02 22:55:00,333.34,301.05,170.45,18.38,28.87,7.33,8.4,Normal
864,2026-01-03 23:55:00,402.41,750.77,352.04,43.31,30.66,6.45,9.5,Caution
1485,2026-01-06 03:40:00,571.61,1686.48,932.7,141.2,32.78,9.38,2.48,Warning
1882,2026-01-07 12:45:00,-217.2,3143.45,1795.37,256.28,37.56,9.7,1.81,Severe
1039,2026-01-04 14:30:00,431.2,20.13,10.33,45.9,30.84,6.41,9.58,Caution
207,2026-01-01 17:10:00,206.17,431.0,201.96,10.58,29.72,6.77,6.61,Normal
393,2026-01-02 08:40:00,196.53,199.29,89.59,2.69,26.77,7.7,5.5,Normal
871,2026-01-04 00:30:00,407.57,20.26,9.05,49.53,31.95,8.95,4.95,Caution
398,2026-01-02 09:05:00,311.97,224.62,106.52,14.32,27.77,6.55,7.8,Normal
2072,2026-01-08 04:35:00,-52.5,7.5,6.56,521.45,37.67,10.19,1.63,Severe
1029,2026-01-04 13:40:00,411.6,30.82,15.11,42.08,24.59,6.03,9.91,Caution
1486,2026-01-06 03:45:00,622.23,1276.35,800.94,149.29,22.48,9.16,11.45,Warning
961,2026-01-04 08:00:00,455.05,38.52,28.28,34.14,31.12,6.2,9.16,Caution
1571,2026-01-06 10:50:00,41.64,11.78,5.41,129.67,33.56,5.53,3.13,Warning
1896,2026-01-07 13:55:00,-220.84,3131.68,1760.32,595.36,18.03,4.62,12.18,Severe
805,2026-01-03 19:00:00,100.01,664.12,329.11,41.95,30.88,8.78,4.23,Caution
1752,2026-01-07 01:55:00,524.65,1254.74,593.27,60.41,20.9,5.65,3.31,Warning
503,2026-01-02 17:50:00,248.18,191.0,106.96,21.32,27.73,7.78,5.5,Normal
780,2026-01-03 16:55:00,61.16,992.65,557.52,28.13,24.43,6.05,4.26,Caution
1864,2026-01-07 11:15:00,-138.35,6.99,16.94,272.62,19.65,10.18,14.36,Severe
201,2026-01-01 16:40:00,257.49,244.63,149.75,7.07,29.82,7.05,6.06,Normal
1797,2026-01-07 05:40:00,746.19,2058.75,1259.95,471.56,37.56,10.01,0.82,Severe
379,2026-01-02 07:30:00,244.93,465.93,244.05,19.35,25.92,6.51,7.54,Normal
419,2026-01-02 10:50:00,296.29,318.39,157.76,8.55,26.59,7.83,6.38,Normal
1699,2026-01-06 21:30:00,569.46,10.43,8.18,100.06,32.94,5.65,11.35,Warning
392,2026-01-02 08:35:00,333.77,370.27,180.17,21.6,29.14,6.63,7.56,Normal
1523,2026-01-06 06:50:00,604.74,1707.79,988.95,71.38,32.09,5.94,10.29,Warning
1163,2026-01-05 00:50:00,449.79,632.67,371.68,30.79,31.95,8.89,9.32,Caution
1496,2026-01-06 04:35:00,566.92,19.1,12.16,55.09,21.94,5.68,11.61,Warning
2028,2026-01-08 00:55:00,657.93,4216.21,2601.12,244.62,16.86,5.14,13.1,Severe
1153,2026-01-05 00:00:00,447.34,886.47,524.29,31.08,31.04,6.39,4.93,Caution
1368,2026-01-05 17:55:00,522.01,16.36,6.07,71.56,22.8,5.78,11.31,Warning
65,2026-01-01 05:20:00,356.79,435.45,203.06,9.93,28.71,7.13,5.06,Normal
2063,2026-01-08 03:50:00,-183.1,7.16,11.0,490.27,17.08,4.56,1.78,Severe
1181,2026-01-05 02:20:00,407.85,855.75,503.52,28.05,30.63,6.02,4.33,Caution
493,2026-01-02 17:00:00,167.23,317.0,213.24,24.74,29.72,8.42,7.86,Normal
380,2026-01-02 07:35:00,371.64,93.9,50.35,16.56,29.59,7.79,5.99,Normal
764,2026-01-03 15:35:00,481.28,612.8,375.45,28.83,23.99,8.93,9.91,Caution
792,2026-01-03 17:55:00,83.19,799.28,368.15,34.05,30.03,8.55,9.6,Caution
1077,2026-01-04 17:40:00,112.22,35.31,17.08,34.59,24.18,6.04,9.18,Caution
879,2026-01-04 01:10:00,477.64,36.53,26.86,35.57,30.43,6.02,4.79,Caution
338,2026-01-02 04:05:00,393.0,161.27,83.5,6.99,25.85,6.96,7.57,Normal
1017,2026-01-04 12:40:00,131.12,992.13,516.9,34.12,31.46,6.37,4.45,Caution
1276,2026-01-05 10:15:00,492.31,817.48,529.62,25.39,23.53,6.29,4.86,Caution
456,2026-01-02 13:55:00,369.87,75.78,48.8,6.1,25.79,6.67,6.67,Normal
816,2026-01-03 19:55:00,425.77,47.21,40.5,37.97,30.01,8.8,4.06,Caution
996,2026-01-04 10:55:00,459.85,43.31,33.26,25.9,24.0,8.82,4.15,Caution
1982,2026-01-07 21:05:00,-162.35,3741.72,1616.51,163.06,34.4,10.15,1.88,Severe
202,2026-01-01 16:45:00,151.08,307.03,147.84,24.86,29.18,7.26,5.85,Normal
162,2026-01-01 13:25:00,244.65,92.59,55.54,4.99,26.6,7.61,6.38,Normal
1580,2026-01-06 11:35:00,36.91,10.56,1.34,89.17,32.43,5.74,3.69,Warning
703,2026-01-03 10:30:00,110.52,782.18,473.87,37.72,31.32,8.95,9.41,Caution
1501,2026-01-06 05:00:00,609.12,11.14,11.26,125.75,33.08,5.8,11.75,Warning
1130,2026-01-04 22:05:00,424.5,786.49,428.4,40.27,23.85,6.33,9.58,Caution
1022,2026-01-04 13:05:00,136.58,40.36,24.67,39.46,23.46,6.23,4.41,Caution
1586,2026-01-06 12:05:00,532.95,1632.74,988.27,89.04,22.14,9.29,11.21,Warning
1956,2026-01-07 18:55:00,753.19,4665.68,2551.59,363.6,36.12,9.64,14.41,Severe
35,2026-01-01 02:50:00,248.41,193.1,117.08,13.11,27.96,6.61,7.72,Normal
776,2026-01-03 16:35:00,489.83,849.66,472.78,38.31,31.15,6.22,9.5,Caution
1479,2026-01-06 03:10:00,31.99,10.24,0.99,93.12,33.39,9.21,3.6,Warning
1391,2026-01-05 19:50:00,616.8,16.11,5.83,147.79,32.22,5.73,11.92,Warning
1364,2026-01-05 17:35:00,6.45,1427.95,773.94,121.94,32.76,5.62,2.81,Warning
2042,2026-01-08 02:05:00,722.51,3.88,0.0,327.76,18.36,5.21,14.11,Severe
242,2026-01-01 20:05:00,160.64,150.62,78.0,11.92,28.02,7.45,5.98,Normal
2062,2026-01-08 03:45:00,741.99,3059.82,1796.86,332.97,36.75,9.98,12.04,Severe
601,2026-01-03 02:00:00,328.64,173.59,104.67,16.96,27.7,7.5,7.21,Normal
1298,2026-01-05 12:05:00,408.61,824.51,368.95,42.63,23.87,6.4,4.17,Caution
2069,2026-01-08 04:20:00,679.15,1.99,9.67,365.28,37.0,4.64,15.6,Severe
647,2026-01-03 05:50:00,74.51,47.33,25.54,35.12,23.15,8.96,9.45,Caution
1529,2026-01-06 07:20:00,-39.69,1488.16,848.15,139.3,32.49,6.0,11.82,Warning
1268,2026-01-05 09:35:00,456.73,834.4,517.11,41.78,31.72,6.15,9.11,Caution
1900,2026-01-07 14:15:00,743.41,3362.32,1953.88,195.84,15.27,4.92,0.81,Severe
563,2026-01-02 22:50:00,257.8,184.34,98.18,19.32,25.57,6.74,6.2,Normal
190,2026-01-01 15:45:00,222.83,288.23,178.03,22.19,25.77,8.41,5.79,Normal
1807,2026-01-07 06:30:00,-64.16,1.19,0.0,411.39,35.26,5.14,15.56,Severe
976,2026-01-04 09:15:00,117.23,888.1,394.75,42.34,23.25,8.99,4.73,Caution
2048,2026-01-08 02:35:00,-55.16,9.6,3.34,251.07,19.34,4.71,1.54,Severe
1083,2026-01-04 18:10:00,110.75,41.94,29.92,30.61,23.12,8.64,4.05,Caution
475,2026-01-02 15:30:00,291.94,111.9,54.9,14.54,29.68,7.76,8.19,Normal
748,2026-01-03 14:15:00,403.54,41.81,30.74,30.25,30.44,6.01,4.59,Caution
22,2026-01-01 01:45:00,278.76,165.18,77.5,23.47,29.76,7.13,6.16,Normal
460,2026-01-02 14:15:00,159.73,320.12,178.54,3.21,28.08,8.4,6.53,Normal
1185,2026-01-05 02:40:00,449.6,43.38,27.93,27.65,31.99,8.63,4.23,Caution
956,2026-01-04 07:35:00,438.97,751.57,374.71,38.06,31.69,8.83,9.65,Caution
1216,2026-01-05 05:15:00,100.84,39.36,22.96,45.3,30.36,6.06,9.12,Caution
1516,2026-01-06 06:15:00,-24.08,1776.4,1142.57,137.52,32.3,9.23,3.94,Warning
770,2026-01-03 16:05:00,144.28,21.4,13.87,39.72,24.75,6.16,9.77,Caution
1686,2026-01-06 20:25:00,534.45,11.17,9.84,87.77,32.4,9.11,2.5,Warning
131,2026-01-01 10:50:00,344.54,437.28,255.64,6.92,26.63,6.54,5.79,Normal
2136,2026-01-08 09:55:00,-177.04,7.07,7.22,417.97,16.62,9.53,13.92,Severe
1483,2026-01-06 03:30:00,618.1,1796.28,952.98,91.58,33.27,9.48,2.9,Warning
331,2026-01-02 03:30:00,263.22,467.13,272.74,10.47,29.07,7.34,7.98,Normal
1239,2026-01-05 07:10:00,75.59,36.3,8.18,45.94,23.56,8.53,4.79,Caution
467,2026-01-02 14:50:00,212.54,444.38,220.57,8.43,25.45,7.52,7.87,Normal
1639,2026-01-06 16:30:00,-27.42,16.8,7.86,127.32,32.64,5.93,11.22,Warning
1096,2026-01-04 19:15:00,478.64,37.19,21.2,32.72,31.41,6.14,9.9,Caution
1131,2026-01-04 22:10:00,402.66,37.17,29.66,49.98,30.25,6.25,4.13,Caution
1295,2026-01-05 11:50:00,100.55,41.67,24.18,39.45,30.31,6.39,4.87,Caution
861,2026-01-03 23:40:00,400.35,590.1,328.97,44.53,23.08,8.79,9.95,Caution
